,pnu,ldCode,pblntfPclnd,lndpclAr,prposArea1,lndcgrCode,tpgrphHgCode,tpgrphFrmCode,roadSideCode,pclndIndex,pclndChgRt,juso,trafficAmount,distance
2525,4128113100100010001,4128113100,435000,889,44,28,03,07,08,110.758,0.221,경기도 고양시 덕양구 덕은동 1-1,5956611,12.8047984126563
2526,4128113100100010002,4128113100,435000,212,44,28,03,07,08,110.758,0.221,경기도 고양시 덕양구 덕은동 1-2,5956611,12.80865809691724
2527,4128113100100010003,4128113100,23500,1179,44,05,03,07,12,110.758,0.221,경기도 고양시 덕양구 덕은동 1-3,5956611,12.72054238046938
2528,4128113100100010004,4128113100,28800,20739,44,05,03,07,10,110.758,0.221,경기도 고양시 덕양구 덕은동 1-4,5956611,12.82220367728707
2529,4128113100100010005,4128113100,52400,21341,44,05,03,07,12,110.758,0.221,경기도 고양시 덕양구 덕은동 1-5,5956611,12.74161098635401
2530,4128113100100010006,4128113100,18800,595,44,05,04,07,12,110.758,0.221,경기도 고양시 덕양구 덕은동 1-6,5956611,12.81499087177142
2531,4128113100100010007,4128113100,19900,1580,44,05,03,07,12,110.758,0.221,경기도 고양시 덕양구 덕은동 1-7,5956611,12.63008502476623
2532,4128113100100010008,4128113100,120600,2225,44,05,03,07,12,110.758,0.221,경기도 고양시 덕양구 덕은동 1-8,5956611,12.58804839964906
2533,4128113100100010009,4128113100,26300,608,44,05,03,07,08,110.758,0.221,경기도 고양시 덕양구 덕은동 1-9,5956611,12.76697637578829
2534,4128113200100010002,4128113200,61300,498,44,01,03,02,12,112.966,0.399,경기도 고양시 덕양구 향동동 1-2,5956611,14.43146506949733
2535,4128113200100010003,4128113200,386400,83,44,01,03,04,08,112.966,0.399,경기도 고양시 덕양구 향동동 1-3,5956611,14.48617384801821
2536,4128113200100010005,4128113200,138600,318,44,01,02,07,12,112.966,0.399,경기도 고양시 덕양구 향동동 1-5,5956611,14.45133282256266
2537,4128113200100010006,4128113200,138600,538,44,18,02,02,08,112.966,0.399,경기도 고양시 덕양구 향동동 1-6,5956611,14.55944728921956
2538,4128113200100010007,4128113200,43600,77,44,05,03,06,12,112.966,0.399,경기도 고양시 덕양구 향동동 1-7,5956611,14.49599607633298
2539,4128113200100010013,4128113200,38500,72420,44,05,03,07,12,112.966,0.399,경기도 고양시 덕양구 향동동 1-13,5956611,14.62734620745245
2540,4128113200100010014,4128113200,138600,754,44,01,03,04,08,112.966,0.399,경기도 고양시 덕양구 향동동 1-14,5956611,14.45654464226088
2541,4128113200100010015,4128113200,138600,324,44,18,02,02,08,112.966,0.399,경기도 고양시 덕양구 향동동 1-15,5956611,14.45854403275246
2542,4128113200100010016,4128113200,138600,262,44,05,03,06,12,112.966,0.399,경기도 고양시 덕양구 향동동 1-16,5956611,14.47493415024328
2543,4128113200100010017,4128113200,42700,5198,44,05,03,07,12,112.966,0.399,경기도 고양시 덕양구 향동동 1-17,5956611,14.297809222453
2544,4128510100100010000,4128510100,97100,166,62,01,02,07,06,106.615,0.361,경기도 고양시 일산동구 식사동 1,5956611,9.480773233436901
2545,4128510100100010001,4128510100,93700,106,62,01,02,07,06,106.615,0.361,경기도 고양시 일산동구 식사동 1-1,5956611,9.539880768238437
2546,4128510100100010002,4128510100,93700,128,62,14,02,07,00,106.615,0.361,경기도 고양시 일산동구 식사동 1-2,5956611,9.515554146244218
2547,4128510100100010003,4128510100,43400,2565,44,14,03,07,06,106.615,0.361,경기도 고양시 일산동구 식사동 1-3,5956611,9.477879955772424
2548,4128510100100010004,4128510100,9900,313,44,14,02,00,06,106.615,0.361,경기도 고양시 일산동구 식사동 1-4,5956611,9.347371098882858
2549,4128510100100020001,4128510100,212000,46,44,01,02,05,06,106.615,0.361,경기도 고양시 일산동구 식사동 2-1,5956611,9.341678911461514
2550,4128510100100020003,4128510100,408800,2027,64,01,02,07,06,106.615,0.361,경기도 고양시 일산동구 식사동 2-3,5956611,9.424233204516367
2551,4128510100100020004,4128510100,674000,453,64,28,02,08,06,106.615,0.361,경기도 고양시 일산동구 식사동 2-4,5956611,9.472228419921555
2552,4128510100100020005,4128510100,408800,476,64,01,02,02,06,106.615,0.361,경기도 고양시 일산동구 식사동 2-5,5956611,9.374746061129018
2553,4128510100100020006,4128510100,773800,512,64,09,02,04,07,106.615,0.361,경기도 고양시 일산동구 식사동 2-6,5956611,9.461876007923747
2554,4128510200100010000,4128510200,907200,586,64,08,02,07,08,106.777,0.252,경기도 고양시 일산동구 중산동 1,5956611,6.815438925045346
2555,4128510200100010001,4128510200,294300,52,64,14,02,07,00,106.777,0.252,경기도 고양시 일산동구 중산동 1-1,5956611,6.816961762439454
2556,4128510200100010002,4128510200,42000,5001,71,05,03,07,12,106.777,0.252,경기도 고양시 일산동구 중산동 1-2,5956611,6.808806544727076
2557,4128510200100010003,4128510200,42800,1653,71,05,03,04,12,106.777,0.252,경기도 고양시 일산동구 중산동 1-3,5956611,6.796465139783493
2558,4128510200100010004,4128510200,42000,3306,71,05,03,04,12,106.777,0.252,경기도 고양시 일산동구 중산동 1-4,5956611,6.790316948000553
2559,4128510200100010005,4128510200,42800,1980,71,05,03,04,12,106.777,0.252,경기도 고양시 일산동구 중산동 1-5,5956611,6.784137885563656
2560,4128510200100010006,4128510200,45400,1190,71,05,03,07,10,106.777,0.252,경기도 고양시 일산동구 중산동 1-6,5956611,6.829771233384806
2561,4128510200100010007,4128510200,43600,1752,71,05,03,07,12,106.777,0.252,경기도 고양시 일산동구 중산동 1-7,5956611,6.817097197543929
2562,4128510200100010008,4128510200,42800,1653,71,05,03,07,12,106.777,0.252,경기도 고양시 일산동구 중산동 1-8,5956611,6.793338181433552
2563,4128510200100010009,4128510200,43600,330,71,05,03,07,12,106.777,0.252,경기도 고양시 일산동구 중산동 1-9,5956611,6.831106695894664
2564,4128510300106750000,4128510300,554400,3479.7,14,22,02,02,02,109.384,0.395,경기도 고양시 일산동구 정발산동 675,5956611,5.159477122176096
2565,4128510300106760000,4128510300,1680000,18844.2,14,08,02,02,05,109.384,0.395,경기도 고양시 일산동구 정발산동 676,5956611,5.151496237719913
2566,4128510300106770000,4128510300,2620000,516.7,14,08,02,03,02,109.384,0.395,경기도 고양시 일산동구 정발산동 677,5956611,5.201047291489381
2567,4128510300106770001,4128510300,2620000,443.7,14,08,02,03,02,109.384,0.395,경기도 고양시 일산동구 정발산동 677-1,5956611,5.198167251139465
2568,4128510300106770002,4128510300,2620000,443.5,14,08,02,03,02,109.384,0.395,경기도 고양시 일산동구 정발산동 677-2,5956611,5.19502247459275
2569,4128510300106770003,4128510300,2620000,521.5,14,08,02,03,02,109.384,0.395,경기도 고양시 일산동구 정발산동 677-3,5956611,5.192205811221005
2570,4128510300106780000,4128510300,2620000,571.7,14,08,02,03,02,109.384,0.395,경기도 고양시 일산동구 정발산동 678,5956611,5.185696653752577
2571,4128510300106780001,4128510300,2620000,496.6,14,08,02,03,02,109.384,0.395,경기도 고양시 일산동구 정발산동 678-1,5956611,5.182862291249782
2572,4128510300106790000,4128510300,1834000,1039.4,14,28,02,02,02,109.384,0.395,경기도 고양시 일산동구 정발산동 679,5956611,5.177429427692211
2573,4128510300106800000,4128510300,570900,1819.8,13,22,02,08,02,109.384,0.395,경기도 고양시 일산동구 정발산동 680,5956611,5.146140857848032
2574,4128510400103900003,4128510400,63700,66,43,18,02,07,00,109.178,0.382,경기도 고양시 일산동구 장항동 390-3,5956611,4.052381812963052
2575,4128510400103900004,4128510400,63700,67,43,18,02,07,08,109.178,0.382,경기도 고양시 일산동구 장항동 390-4,5956611,4.046837965682427
2576,4128510400103900007,4128510400,63700,17,43,18,02,07,00,109.178,0.382,경기도 고양시 일산동구 장항동 390-7,5956611,4.054562773432415
2577,4128510400103900008,4128510400,63700,49,43,18,02,07,08,109.178,0.382,경기도 고양시 일산동구 장항동 390-8,5956611,4.046466820284357
2578,4128510400103990029,4128510400,81800,1223,71,18,02,07,00,109.178,0.382,경기도 고양시 일산동구 장항동 399-29,5956611,3.774754958862272
2579,4128510400104000002,4128510400,81800,1207,71,18,02,07,00,109.178,0.382,경기도 고양시 일산동구 장항동 400-2,5956611,3.801498059371004
2580,4128510400104360003,4128510400,81800,493,71,18,02,07,08,109.178,0.382,경기도 고양시 일산동구 장항동 436-3,5956611,3.73125791956087
2581,4128510400104360004,4128510400,81800,1344,71,18,02,07,08,109.178,0.382,경기도 고양시 일산동구 장항동 436-4,5956611,3.752762973297378
2582,4128510400104360005,4128510400,81800,173,71,18,02,07,08,109.178,0.382,경기도 고양시 일산동구 장항동 436-5,5956611,3.756517784450592
2583,4128510400104370008,4128510400,81800,8508,71,18,02,07,00,109.178,0.382,경기도 고양시 일산동구 장항동 437-8,5956611,3.612496345530143
2584,4128510500107170000,4128510500,2260000,67328.5,14,08,02,07,02,109.384,0.395,경기도 고양시 일산동구 마두동 717,5956611,5.083526536690697
2585,4128510500107180000,4128510500,2072000,12698.8,14,10,02,03,06,109.384,0.395,경기도 고양시 일산동구 마두동 718,5956611,5.003130777886195
2586,4128510500107190000,4128510500,2171000,26264.9,14,08,02,03,07,109.384,0.395,경기도 고양시 일산동구 마두동 719,5956611,4.932611118128283
2587,4128510500107200000,4128510500,4100000,1553.4,14,08,02,01,02,109.384,0.395,경기도 고양시 일산동구 마두동 720,5956611,4.916850441289205
2588,4128510500107210000,4128510500,4100000,543.9,14,08,02,03,02,109.384,0.395,경기도 고양시 일산동구 마두동 721,5956611,4.90037186738595
2589,4128510500107210001,4128510500,4100000,530,14,08,02,03,02,109.384,0.395,경기도 고양시 일산동구 마두동 721-1,5956611,4.895970611094466
2590,4128510500107210002,4128510500,4100000,530.1,14,08,02,03,02,109.384,0.395,경기도 고양시 일산동구 마두동 721-2,5956611,4.891508542275192
2591,4128510500107220000,4128510500,4223000,1035.2,14,25,02,02,02,109.384,0.395,경기도 고양시 일산동구 마두동 722,5956611,4.885125851039096
2592,4128510500107230000,4128510500,4100000,556.7,14,08,02,03,02,109.384,0.395,경기도 고양시 일산동구 마두동 723,5956611,4.875052599373276
2593,4128510500107230001,4128510500,4100000,525.3,14,08,02,03,02,109.384,0.395,경기도 고양시 일산동구 마두동 723-1,5956611,4.870843022167979
2594,4128510600100010001,4128510600,51800,4733.9,44,15,02,00,00,108.156,0.446,경기도 고양시 일산동구 백석동 1-1,5956611,5.112180425819969
2595,4128510600100010002,4128510600,51800,472.5,44,15,02,00,00,108.156,0.446,경기도 고양시 일산동구 백석동 1-2,5956611,5.11371312223145
2596,4128510600100030002,4128510600,51800,86,44,18,02,00,00,108.156,0.446,경기도 고양시 일산동구 백석동 3-2,5956611,4.518167959176154
2597,4128510600100040002,4128510600,51800,331,44,18,02,00,00,108.156,0.446,경기도 고양시 일산동구 백석동 4-2,5956611,4.542381276042183
2598,4128510600100050001,4128510600,51800,1458,44,18,02,00,00,108.156,0.446,경기도 고양시 일산동구 백석동 5-1,5956611,4.524681364522478
2599,4128510600100060001,4128510600,51800,3,44,18,02,00,00,108.156,0.446,경기도 고양시 일산동구 백석동 6-1,5956611,4.554285023405821
2600,4128510600100060002,4128510600,51800,595,44,18,02,00,00,108.156,0.446,경기도 고양시 일산동구 백석동 6-2,5956611,4.559840460736326
2601,4128510600100070005,4128510600,51800,284,44,18,02,07,00,108.156,0.446,경기도 고양시 일산동구 백석동 7-5,5956611,4.648086954386364
2602,4128510600100070006,4128510600,51800,390,44,18,02,07,00,108.156,0.446,경기도 고양시 일산동구 백석동 7-6,5956611,4.651933641303681
2603,4128510600100070007,4128510600,51800,175,44,18,02,00,00,108.156,0.446,경기도 고양시 일산동구 백석동 7-7,5956611,4.645004040560227
2604,4128510700100040003,4128510700,147800,244,44,18,02,07,12,108.538,0.352,경기도 고양시 일산동구 풍동 4-3,5956611,6.57281677569085
2605,4128510700100040004,4128510700,55700,56,44,18,02,07,00,108.538,0.352,경기도 고양시 일산동구 풍동 4-4,5956611,6.531119955410944
2606,4128510700100040006,4128510700,55700,24,44,17,02,07,00,108.538,0.352,경기도 고양시 일산동구 풍동 4-6,5956611,6.596713807961227
2607,4128510700100040007,4128510700,55700,182,44,14,02,07,00,108.538,0.352,경기도 고양시 일산동구 풍동 4-7,5956611,6.4861126886983
2608,4128510700100080001,4128510700,54400,64,44,18,02,00,00,108.538,0.352,경기도 고양시 일산동구 풍동 8-1,5956611,6.427534165992165
2609,4128510700100080002,4128510700,54400,38,44,17,02,07,00,108.538,0.352,경기도 고양시 일산동구 풍동 8-2,5956611,6.430985753712571
2610,4128510700100100001,4128510700,54400,50,44,18,02,07,00,108.538,0.352,경기도 고양시 일산동구 풍동 10-1,5956611,6.404487378425166
2611,4128510700100110001,4128510700,54400,170,44,18,02,07,00,108.538,0.352,경기도 고양시 일산동구 풍동 11-1,5956611,6.375995751288381
2612,4128510700100280003,4128510700,214800,99,13,14,02,07,00,108.538,0.352,경기도 고양시 일산동구 풍동 28-3,5956611,6.704418778226743
2613,4128510700100290001,4128510700,200200,33,44,14,02,07,00,108.538,0.352,경기도 고양시 일산동구 풍동 29-1,5956611,6.679248089496958
2614,4128510800102980000,4128510800,149700,988,44,01,02,07,12,108.538,0.352,경기도 고양시 일산동구 산황동 298,5956611,6.192644154613862
2615,4128510800102990004,4128510800,149700,117,44,01,02,07,12,108.538,0.352,경기도 고양시 일산동구 산황동 299-4,5956611,6.206109312776709
2616,4128510800103000000,4128510800,159000,103087,44,21,02,07,06,108.538,0.352,경기도 고양시 일산동구 산황동 300,5956611,6.294869526364512
2617,4128510800103000001,4128510800,38700,1523,44,05,03,07,12,108.538,0.352,경기도 고양시 일산동구 산황동 300-1,5956611,6.315263636094912
2618,4128510800103000002,4128510800,39500,6157,44,05,03,07,10,108.538,0.352,경기도 고양시 일산동구 산황동 300-2,5956611,6.232035562695583
2619,4128510800103000003,4128510800,38000,10338,44,05,03,07,12,108.538,0.352,경기도 고양시 일산동구 산황동 300-3,5956611,6.13989514239034
2620,4128510800103000009,4128510800,40200,2591,44,05,03,07,10,108.538,0.352,경기도 고양시 일산동구 산황동 300-9,5956611,6.360208014858785
2621,4128510800103000010,4128510800,38700,150,44,05,03,07,12,108.538,0.352,경기도 고양시 일산동구 산황동 300-10,5956611,6.395229205139597
2622,4128510800103000011,4128510800,40200,666,44,05,03,07,10,108.538,0.352,경기도 고양시 일산동구 산황동 300-11,5956611,6.332231718589692
2623,4128510800103000012,4128510800,38700,2171,44,05,03,07,12,108.538,0.352,경기도 고양시 일산동구 산황동 300-12,5956611,6.151321348346937
2624,4128510900100010001,4128510900,55100,1309,44,17,01,07,04,111.942,0.533,경기도 고양시 일산동구 사리현동 1-1,5956611,11.69917111500786
2625,4128510900100010002,4128510900,55100,664,44,17,01,07,04,111.942,0.533,경기도 고양시 일산동구 사리현동 1-2,5956611,11.68196036637682
2626,4128510900100010003,4128510900,55100,350,44,17,01,07,12,111.942,0.533,경기도 고양시 일산동구 사리현동 1-3,5956611,11.66337319338329
2627,4128510900100010004,4128510900,107900,719,44,14,02,07,04,111.942,0.533,경기도 고양시 일산동구 사리현동 1-4,5956611,11.66318401120486
2628,4128510900100010005,4128510900,55100,3699,44,17,01,07,04,111.942,0.533,경기도 고양시 일산동구 사리현동 1-5,5956611,11.68994781778337
2629,4128510900100010008,4128510900,163600,259,13,14,02,07,04,111.942,0.533,경기도 고양시 일산동구 사리현동 1-8,5956611,11.63998513311541
2630,4128510900100010009,4128510900,1280000,740,13,08,02,07,03,111.942,0.533,경기도 고양시 일산동구 사리현동 1-9,5956611,11.65518305235906
2631,4128510900100010010,4128510900,566900,38,13,17,01,07,04,111.942,0.533,경기도 고양시 일산동구 사리현동 1-10,5956611,11.66449725381187
2632,4128510900100010011,4128510900,1185000,340,13,08,02,04,01,111.942,0.533,경기도 고양시 일산동구 사리현동 1-11,5956611,11.66466834902168
2633,4128510900100010012,4128510900,163600,183,13,14,02,07,01,111.942,0.533,경기도 고양시 일산동구 사리현동 1-12,5956611,11.6454901702722
2634,4128511000100010001,4128511000,139900,1573,64,28,02,04,08,110.552,0.412,경기도 고양시 일산동구 지영동 1-1,5956611,11.34257170425591
2635,4128511000100010003,4128511000,409200,2930,64,09,02,08,08,110.552,0.412,경기도 고양시 일산동구 지영동 1-3,5956611,11.43559020077066
2636,4128511000100010005,4128511000,409200,2510,64,09,02,08,08,110.552,0.412,경기도 고양시 일산동구 지영동 1-5,5956611,11.41719360583468
2637,4128511000100010009,4128511000,296500,30,64,02,02,07,06,110.552,0.412,경기도 고양시 일산동구 지영동 1-9,5956611,11.36135457398568
2638,4128511000100010012,4128511000,491400,36,64,28,02,04,06,110.552,0.412,경기도 고양시 일산동구 지영동 1-12,5956611,11.3148787432089
2639,4128511000100010013,4128511000,81500,13,64,18,02,07,00,110.552,0.412,경기도 고양시 일산동구 지영동 1-13,5956611,11.30210370297275
2640,4128511000100010014,4128511000,81500,20,64,18,02,07,00,110.552,0.412,경기도 고양시 일산동구 지영동 1-14,5956611,11.34203235855535
2641,4128511000100010015,4128511000,90000,23,64,18,02,07,00,110.552,0.412,경기도 고양시 일산동구 지영동 1-15,5956611,11.36756506868493
2642,4128511000100010016,4128511000,296500,30,64,01,02,07,06,110.552,0.412,경기도 고양시 일산동구 지영동 1-16,5956611,11.38587471069269
2643,4128511000100010017,4128511000,139900,2245,64,28,03,03,08,110.552,0.412,경기도 고양시 일산동구 지영동 1-17,5956611,11.39380445810584
2644,4128511100100250002,4128511100,416300,638,64,08,02,04,08,110.552,0.412,경기도 고양시 일산동구 설문동 25-2,5956611,10.46905016432398
2645,4128511100100250004,4128511100,429400,500,64,08,02,04,08,110.552,0.412,경기도 고양시 일산동구 설문동 25-4,5956611,10.45797178021894
2646,4128511100100250006,4128511100,396700,1161,64,08,02,08,08,110.552,0.412,경기도 고양시 일산동구 설문동 25-6,5956611,10.47513362952345
2647,4128511100100250007,4128511100,134900,187,64,14,02,07,08,110.552,0.412,경기도 고양시 일산동구 설문동 25-7,5956611,10.44811850487778
2648,4128511100100260001,4128511100,214500,40,62,02,02,07,08,110.552,0.412,경기도 고양시 일산동구 설문동 26-1,5956611,10.52725216049302
2649,4128511100100270001,4128511100,251800,100,64,02,02,07,08,110.552,0.412,경기도 고양시 일산동구 설문동 27-1,5956611,10.53756364990685
2650,4128511100100280001,4128511100,265100,18,64,02,02,07,10,110.552,0.412,경기도 고양시 일산동구 설문동 28-1,5956611,10.54782918430943
2651,4128511100100300000,4128511100,285000,758,64,01,02,07,08,110.552,0.412,경기도 고양시 일산동구 설문동 30,5956611,10.58280775090315
2652,4128511100100300002,4128511100,420800,547,64,08,02,03,08,110.552,0.412,경기도 고양시 일산동구 설문동 30-2,5956611,10.55323971565265
2653,4128511100100300003,4128511100,285000,1649,64,01,02,04,08,110.552,0.412,경기도 고양시 일산동구 설문동 30-3,5956611,10.54570647980007
2654,4128511200100010000,4128511200,329500,387,64,01,02,06,08,111.942,0.533,경기도 고양시 일산동구 문봉동 1,5956611,10.77113155145075
2655,4128511200100020000,4128511200,195500,2259,63,01,02,07,08,111.942,0.533,경기도 고양시 일산동구 문봉동 2,5956611,10.71806541176584
2656,4128511200100020001,4128511200,74200,61,63,14,02,03,08,111.942,0.533,경기도 고양시 일산동구 문봉동 2-1,5956611,10.68253630933164
2657,4128511200100020002,4128511200,208100,356,63,01,02,02,08,111.942,0.533,경기도 고양시 일산동구 문봉동 2-2,5956611,10.6714042091578
2658,4128511200100020003,4128511200,74200,22,63,14,02,07,08,111.942,0.533,경기도 고양시 일산동구 문봉동 2-3,5956611,10.68185466732943
2659,4128511200100030001,4128511200,399600,495,63,08,02,08,08,111.942,0.533,경기도 고양시 일산동구 문봉동 3-1,5956611,10.65085746441104
2660,4128511200100030002,4128511200,216000,3527,63,02,02,07,09,111.942,0.533,경기도 고양시 일산동구 문봉동 3-2,5956611,10.63623772713228
2661,4128511200100030003,4128511200,354100,477,63,02,02,07,08,111.942,0.533,경기도 고양시 일산동구 문봉동 3-3,5956611,10.65853633160413
2662,4128511200100030004,4128511200,225000,1497,63,02,02,07,08,111.942,0.533,경기도 고양시 일산동구 문봉동 3-4,5956611,10.71371269893211
2663,4128511200100030005,4128511200,357300,127,63,08,02,01,08,111.942,0.533,경기도 고양시 일산동구 문봉동 3-5,5956611,10.6788045445524
2664,4128511300100120001,4128511300,333600,279,64,02,02,07,08,111.942,0.533,경기도 고양시 일산동구 성석동 12-1,5956611,8.955693828426536
2665,4128511300100130000,4128511300,495600,3298,64,13,02,04,08,111.942,0.533,경기도 고양시 일산동구 성석동 13,5956611,8.947934559464139
2666,4128511300100130002,4128511300,209300,1274,64,05,03,07,12,111.942,0.533,경기도 고양시 일산동구 성석동 13-2,5956611,8.944763651806984
2667,4128511300100130003,4128511300,472000,860,64,08,02,07,08,111.942,0.533,경기도 고양시 일산동구 성석동 13-3,5956611,8.922901095117565
2668,4128511300100130006,4128511300,495600,435,64,08,02,01,08,111.942,0.533,경기도 고양시 일산동구 성석동 13-6,5956611,8.949552953269555
2669,4128511300100130007,4128511300,495600,697,64,08,02,02,08,111.942,0.533,경기도 고양시 일산동구 성석동 13-7,5956611,8.975796453282173
2670,4128511300100130008,4128511300,472000,656,64,23,02,07,08,111.942,0.533,경기도 고양시 일산동구 성석동 13-8,5956611,8.999744072791094
2671,4128511300100130009,4128511300,495600,787,64,08,02,04,08,111.942,0.533,경기도 고양시 일산동구 성석동 13-9,5956611,8.99073091032543
2672,4128511300100130010,4128511300,155700,201,64,14,02,07,12,111.942,0.533,경기도 고양시 일산동구 성석동 13-10,5956611,9.00372516881675
2673,4128511300100130011,4128511300,155700,1085,64,14,02,07,08,111.942,0.533,경기도 고양시 일산동구 성석동 13-11,5956611,8.95866046450897
2674,4128710100105170003,4128710100,930600,59.9,15,08,02,05,00,106.251,0.348,경기도 고양시 일산서구 일산동 517-3,5956611,5.973676671497186
2675,4128710100105190003,4128710100,576000,1119,43,02,02,04,12,106.251,0.348,경기도 고양시 일산서구 일산동 519-3,5956611,5.8573168277748
2676,4128710100105190003,4128710100,576000,1119,43,02,02,04,12,106.251,0.348,경기도 고양시 일산서구 일산동 519-3,5956611,5.8573168277748
2677,4128710100105190003,4128710100,745700,1119,43,15,02,02,12,106.251,0.348,경기도 고양시 일산서구 일산동 519-3,5956611,5.8573168277748
2678,4128710100105190003,4128710100,745700,1119,43,15,02,02,12,106.251,0.348,경기도 고양시 일산서구 일산동 519-3,5956611,5.8573168277748
2679,4128710100105190005,4128710100,432300,275,43,14,02,04,10,106.251,0.348,경기도 고양시 일산서구 일산동 519-5,5956611,5.85007120521492
2680,4128710100105200001,4128710100,1085000,105.3,15,08,02,07,12,106.251,0.348,경기도 고양시 일산서구 일산동 520-1,5956611,5.943482970513716
2681,4128710100105210001,4128710100,576000,39,43,01,02,07,12,106.251,0.348,경기도 고양시 일산서구 일산동 521-1,5956611,5.864515147911126
2682,4128710100105210001,4128710100,576000,39,43,01,02,07,12,106.251,0.348,경기도 고양시 일산서구 일산동 521-1,5956611,5.864515147911126
2683,4128710100105210001,4128710100,745700,39,43,15,02,04,12,106.251,0.348,경기도 고양시 일산서구 일산동 521-1,5956611,5.864515147911126
2684,4128710100105210001,4128710100,745700,39,43,15,02,04,12,106.251,0.348,경기도 고양시 일산서구 일산동 521-1,5956611,5.864515147911126
2685,4128710100105210003,4128710100,1085000,42.7,15,08,02,05,00,106.251,0.348,경기도 고양시 일산서구 일산동 521-3,5956611,5.919138067507746
2686,4128710100105210004,4128710100,576000,87.1,43,01,02,07,12,106.251,0.348,경기도 고양시 일산서구 일산동 521-4,5956611,5.866847359205111
2687,4128710100105210004,4128710100,576000,87.1,43,01,02,07,12,106.251,0.348,경기도 고양시 일산서구 일산동 521-4,5956611,5.866847359205111
2688,4128710100105210004,4128710100,745700,87.1,43,15,02,04,12,106.251,0.348,경기도 고양시 일산서구 일산동 521-4,5956611,5.866847359205111
2689,4128710100105210004,4128710100,745700,87.1,43,15,02,04,12,106.251,0.348,경기도 고양시 일산서구 일산동 521-4,5956611,5.866847359205111
2690,4128710200100010000,4128710200,2456000,47128.5,15,08,02,01,02,104.253,0.0,경기도 고양시 일산서구 주엽동 1,5956611,5.812606646818795
2691,4128710200100020000,4128710200,788700,1921.6,15,14,00,00,00,104.253,0.0,경기도 고양시 일산서구 주엽동 2,5956611,5.75200662901537
2692,4128710200100030000,4128710200,788700,4748.2,15,22,02,02,05,104.253,0.0,경기도 고양시 일산서구 주엽동 3,5956611,5.782768942883313
2693,4128710200100040000,4128710200,2323000,12510.9,14,10,02,01,03,104.253,0.0,경기도 고양시 일산서구 주엽동 4,5956611,5.718571093891924
2694,4128710200100050000,4128710200,2390000,27763.3,15,08,02,07,02,104.253,0.0,경기도 고양시 일산서구 주엽동 5,5956611,5.71453794717524
2695,4128710200100060000,4128710200,2390000,34583.5,15,08,02,07,02,104.253,0.0,경기도 고양시 일산서구 주엽동 6,5956611,5.612550768134644
2696,4128710200100070000,4128710200,788700,1462.7,15,14,02,03,00,104.253,0.0,경기도 고양시 일산서구 주엽동 7,5956611,5.675334448713954
2697,4128710200100080000,4128710200,2456000,32863.9,15,08,02,01,02,104.253,0.0,경기도 고양시 일산서구 주엽동 8,5956611,5.726467541437069
2698,4128710200100090000,4128710200,788700,3107.5,15,14,00,00,00,104.253,0.0,경기도 고양시 일산서구 주엽동 9,5956611,5.696981889977874
2699,4128710200100100000,4128710200,788700,4900.6,15,22,02,01,11,104.253,0.0,경기도 고양시 일산서구 주엽동 10,5956611,5.617675818073504
2700,4128710300100010003,4128710300,429600,112,43,01,02,07,01,110.716,0.099,경기도 고양시 일산서구 탄현동 1-3,5956611,7.130426282991552
2701,4128710300100010026,4128710300,283800,1355,43,05,02,07,01,110.716,0.099,경기도 고양시 일산서구 탄현동 1-26,5956611,7.239741150309393
2702,4128710300100010027,4128710300,57700,46,43,17,02,04,01,110.716,0.099,경기도 고양시 일산서구 탄현동 1-27,5956611,7.153109684174601
2703,4128710300100020003,4128710300,1310000,1594,43,08,02,07,01,110.716,0.099,경기도 고양시 일산서구 탄현동 2-3,5956611,7.073703198732396
2704,4128710300100020004,4128710300,432300,177,43,18,02,04,01,110.716,0.099,경기도 고양시 일산서구 탄현동 2-4,5956611,7.094453503501027
2705,4128710300100020005,4128710300,283800,290,43,18,02,07,08,110.716,0.099,경기도 고양시 일산서구 탄현동 2-5,5956611,7.078996692285571
2706,4128710300100020006,4128710300,316400,13,43,02,02,07,12,110.716,0.099,경기도 고양시 일산서구 탄현동 2-6,5956611,7.069966506572801
2707,4128710300100020009,4128710300,432300,38,43,14,02,05,01,110.716,0.099,경기도 고양시 일산서구 탄현동 2-9,5956611,7.063171053772408
2708,4128710300100020015,4128710300,1074000,937,43,23,02,07,01,110.716,0.099,경기도 고양시 일산서구 탄현동 2-15,5956611,7.09906657302372
2709,4128710300100030000,4128710300,653600,566,43,08,02,07,08,110.716,0.099,경기도 고양시 일산서구 탄현동 3,5956611,7.059145351759567
2710,4128710400100030001,4128710400,365000,7,43,14,02,05,01,109.55,0.276,경기도 고양시 일산서구 대화동 3-1,5956611,6.372066798025646
2711,4128710400100040001,4128710400,742500,581,43,15,02,07,01,109.55,0.276,경기도 고양시 일산서구 대화동 4-1,5956611,6.337757565877032
2712,4128710400100230001,4128710400,1603000,786,64,08,02,07,04,109.55,0.276,경기도 고양시 일산서구 대화동 23-1,5956611,6.476680602478853
2713,4128710400100230004,4128710400,633600,534,64,14,02,07,08,109.55,0.276,경기도 고양시 일산서구 대화동 23-4,5956611,6.478624671650881
2714,4128710400100230005,4128710400,633600,32,64,08,02,07,08,109.55,0.276,경기도 고양시 일산서구 대화동 23-5,2854951,
